-61.67026150016609,-61.531984712529585,-61.50429939124067,-61.50045986280553,-61.500041544319316,-61.500003291764735,-61.50000023469517,-61.50000001533598,-61.50000000093113,-61.50000000005309,-61.50000000000286,-61.50000000000015,-61.50000000000001,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999986,-61.499999999999694,-61.499999999993705,-61.49999999987769,-61.499999997708976,-61.49999995879864,-61.499999292136806,-61.49998845133216,-61.4998224241113,-61.49745172665106,-61.46634691130307,-61.10293767775065,-57.79964813273255,-42.332997214926735,-20.780960179228785
-61.67432437390446,-61.534647329061535,-61.504922392018585,-61.50055525871754,-61.50005277660737,-61.50000438951811,-61.50000032780065,-61.50000002239049,-61.500000001418414,-61.500000000084235,-61.500000000004725,-61.50000000000025,-61.500000000000014,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999997,-61.4999999999994,-61.49999999998844,-61.49999999978284,-61.499999996071566,-61.49999993185457,-61.49999887223623,-61.49998230450393,-61.49973879722218,-61.49640953562389,-61.454708633969716,-60.99251831650401,-57.09559351033305,-40.58133707634238,-20.846889890937863
-61.677980738038116,-61.537281723809336,-61.50557974699952,-61.500661873777254,-61.50006601822973,-61.50000575027965,-61.50000044883319,-61.500000031985344,-61.500000002110404,-61.500000000130335,-61.50000000000759,-61.50000000000042,-61.50000000000002,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999936,-61.499999999998906,-61.49999999997938,-61.49999999962514,-61.499999993443275,-61.4999998901576,-61.49999824674157,-61.49997350686928,-61.49962403786613,-61.49504141709779,-61.440131693500064,-60.861463165399506,-56.3241653247962,-38.80622793526353,-20.919258107550753
-61.68127678437073,-61.53988165335325,-61.50626923378363,-61.50077997188449,-61.500081450145224,-61.500007413889584,-61.5000006036806,-61.500000044804196,-61.500000003074,-61.500000000197126,-61.5000000000119,-61.50000000000068,-61.500000000000036,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999989,-61.49999999999804,-61.49999999996421,-61.499999999369315,-61.49999998932238,-61.499999827052996,-61.49999733437637,-61.49996115961737,-61.49946934634882,-61.49327332771541,-61.42210349668696,-60.707323277501814,-55.48217861334031,-36.997468384693285,-20.997104794525566
-61.684253238790355,-61.542442080990746,-61.50698862624458,-61.500909755629294,-61.500099250265606,-61.50000942261126,-61.500000798963214,-61.5000000616561,-61.500000004392184,-61.50000000029204,-61.50000000001827,-61.50000000000108,-61.500000000000064,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999981,-61.499999999996575,-61.49999999993934,-61.49999999896355,-61.499999982998396,-61.49999973347221,-61.499996028747795,-61.499944134096054,-61.49926411985295,-61.49101919433901,-61.4000382909689,-60.52721662569258,-54.56373691485923,-35.14023722792425,-21.082603145142375
-61.68694601874711,-61.544959004456345,-61.507735717706396,-61.50105136968124,-61.50011959229481,-61.500011820933004,-61.500001042054485,-61.50000008348773,-61.50000000616653,-61.50000000042459,-61.500000000027484,-61.500000000001684,-61.5000000000001,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999999,-61.49999999999967,-61.49999999999416,-61.4999999998995,-61.49999999833315,-61.49999997348271,-61.499999597254735,-61.499994192555405,-61.49992102959486,-61.49899568782811,-61.488179360303185,-61.373271504178994,-60.3180345317062,-53.564594122525584,-33.24025529763054,-21.16180230129585
-61.68938681105035,-61.547429306378554,-61.50850833953421,-61.50120490441815,-61.50014264469359,-61.50001465535165,-61.500001341094844,-61.50000011139524,-61.50000000851992,-61.500000000606754,-61.50000000004059,-61.500000000002565,-61.50000000000016,-61.50000000000001,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999986,-61.49999999999944,-61.499999999990266,-61.49999999983693,-61.499999997372235,-61.499999959421245,-61.49999940232548,-61.49999165079535,-61.499890124576666,-61.498648994170225,-61.48463833877185,-61.34103915123734,-60.07619238642711,-52.4792152597018,-31.310868957203525,-21.22559914919049
-61.69160357966696,-61.54985062451255,-61.509304375808775,-61.50137039970688,-61.500168569787554,-61.500017974148435,-61.50000170500051,-61.50000014663596,-61.50000001159936,-61.50000000085344,-61.500000000058925,-61.500000000003844,-61.50000000000024,-61.50000000000001,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999996,-61.49999999999905,-61.49999999998407,-61.49999999974043,-61.49999999593306,-61.499999938986015,-61.499999127708946,-61.49998818286192,-61.499849320925584,-61.49820623105113,-61.480262270677,-61.30246154577138,-59.797693921551684,-51.303243331059825,-29.391058878386556,-21.257873139506625
-61.693621012038044,-61.552221239221936,-61.51012177470303,-61.50154784874604,-61.50019752300414,-61.50002182715794,-61.500002143466595,-61.50000019063965,-61.50000001557901,-61.500000001183,-61.50000000008423,-61.50000000000566,-61.50000000000037,-61.500000000000014,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999915,-61.499999999998444,-61.49999999997443,-61.499999999594166,-61.49999999381243,-61.499999909741646,-61.49999874635483,-61.499983513384535,-61.499796080202714,-61.497646425073235,-61.474896406025024,-61.25654093589224,-59.478551758233,-50.038268107041404,-27.55884439730187,-21.238221873742372
-61.69546091138673,-61.554539976000434,-61.51095855709965,-61.501737201907005,-61.500229652225336,-61.500026265530224,-61.50000266696411,-61.50000024501905,-61.50000002066324,-61.50000000161777,-61.50000000011865,-61.50000000000821,-61.50000000000055,-61.50000000000003,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999999,-61.49999999999986,-61.49999999999748,-61.49999999995964,-61.49999999937592,-61.49999999073453,-61.49999986848207,-61.499998223740576,-61.49997730153612,-61.499727349096716,-61.49694492722838,-61.468361248090844,-61.202126106506626,-59.114344976993195,-48.68731299032155,-25.91491439989754,-21.171426976307004
-61.69714254158517,-61.556806121069556,-61.511812822854814,-61.50193837052034,-61.50026509726675,-61.50003134149635,-61.500003286732685,-61.500000311580045,-61.50000002708986,-61.500000002184706,-61.50000000016492,-61.50000000001174,-61.5000000000008,-61.50000000000005,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999986,-61.49999999999976,-61.499999999996,-61.499999999937344,-61.499999999055106,-61.499999986329506,-61.49999981103303,-61.49999751622742,-61.49996912871965,-61.499639474987575,-61.49607286533951,-61.46044964301115,-61.13792877239957,-58.70119585177115,-47.26279884750315,-24.570458533526917,-21.06987288705264
-61.69868293034357,-61.55901934839353,-61.512682755134854,-61.50215123056682,-61.50030398945681,-61.50003710813237,-61.50000401476783,-61.500000392330975,-61.500000035133425,-61.50000000291601,-61.500000000226365,-61.50000000001656,-61.50000000000115,-61.50000000000007,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999998,-61.49999999999961,-61.49999999999373,-61.49999999990417,-61.49999999858996,-61.49999998010696,-61.499999732013784,-61.499996569123304,-61.499958484292854,-61.4995281087955,-61.49499652236824,-61.45092359084954,-61.062529781538665,-58.23598079331376,-45.78268359513367,-23.59238711209029,-20.963763501924685
-61.70009713578586,-61.561179656623366,-61.51356662313351,-61.502375626242284,-61.500346451317256,-61.500043619127574,-61.50000486380349,-61.50000048949117,-61.500000045108536,-61.500000003849905,-61.5000000003071,-61.50000000002307,-61.50000000000165,-61.50000000000011,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999964,-61.49999999999938,-61.49999999999033,-61.499999999855504,-61.49999999792421,-61.49999997142335,-61.499999624551855,-61.49999531441439,-61.49994474913273,-61.49938809500864,-61.49367666461109,-61.43951138989581,-60.97439438319083,-57.71649631541749,-44.26629631278548,-22.975486600160842,-20.87983651518964
-61.70139848085844,-61.56328731468762,-61.51446278345558,-61.5026113733731,-61.500392596334564,-61.50005092855831,-61.50000584729046,-61.5000006054987,-61.50000005737327,-61.5000000050313,-61.50000000041209,-61.50000000003177,-61.50000000000232,-61.500000000000156,-61.50000000000001,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999994,-61.49999999999904,-61.49999999998528,-61.49999999978501,-61.49999999698277,-61.49999995944215,-61.499999479943,-61.499993668117334,-61.49992717677828,-61.49921334804167,-61.49206782125614,-61.4259049553527,-60.8718870060934,-57.1413995452003,-42.73065836133238,-22.65778099819629,-20.82899922951941
-61.70259875947714,-61.56534281490791,-61.515369680407495,-61.50285826266575,-61.50044252881435,-61.50005909066872,-61.50000697937077,-61.50000074301713,-61.50000007233256,-61.500000006512686,-61.50000000054734,-61.500000000043265,-61.50000000000324,-61.50000000000023,-61.500000000000014,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999991,-61.49999999999852,-61.49999999997788,-61.4999999996841,-61.499999995666464,-61.49999994308559,-61.49999928724804,-61.49999152720091,-61.4999048718908,-61.49899671419926,-61.490117514578316,-61.40975715012421,-60.753282295425514,-56.510026919716886,-41.18918296284247,-22.557760178550378,-20.808743883985244
-61.70370841784208,-61.56734683266029,-61.51628584539933,-61.503116062779526,-61.5004963438103,-61.50006815965995,-61.50000827484843,-61.50000090494145,-61.50000009044158,-61.50000000835493,-61.50000000071999,-61.500000000058314,-61.50000000000447,-61.50000000000032,-61.50000000000002,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999999,-61.49999999999986,-61.49999999999775,-61.49999999996717,-61.499999999541274,-61.49999999384546,-61.499999920976386,-61.49999903281683,-61.49998876602083,-61.49987676575991,-61.498729818382074,-61.48776543522185,-61.390678969672294,-60.616772520743076,-55.822211876339736,-39.65245803258983,-22.601613630254484,-20.810903731424247
-61.704736713932256,-61.56930019172775,-61.517209895632824,-61.50338452321592,-61.50055412712017,-61.50007818948878,-61.500009749157115,-61.500001094402876,-61.50000011220911,-61.50000001062817,-61.50000000093854,-61.500000000077854,-61.500000000006104,-61.50000000000045,-61.500000000000036,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999986,-61.49999999999978,-61.49999999999662,-61.49999999995185,-61.499999999341256,-61.49999999135124,-61.49999989136786,-61.499998699728714,-61.4999852322066,-61.49984158856714,-61.4984028944549,-61.484942553843844,-61.368236485296386,-60.460473651857306,-55.07817185773858,-38.12992117958027,-22.73191349463971,-20.826941831658697
-61.70569185782545,-61.571203834598215,-61.518140532222716,-61.503663377021816,-61.50061595534123,-61.50008923367665,-61.50001141832485,-61.50000131477282,-61.50000013820084,-61.50000001341276,-61.500000001213,-61.50000000010299,-61.500000000008264,-61.500000000000625,-61.50000000000005,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999998,-61.49999999999966,-61.499999999994984,-61.49999999993013,-61.49999999906391,-61.49999998796676,-61.4999998520604,-61.49999826713758,-61.49998074193427,-61.49979783809679,-61.498004597955614,-61.481570159423896,-61.34194753797173,-60.28243329914312,-54.27848411523407,-36.631518495581616,-22.90546454607803,-20.849848319173592
-61.706581135166736,-61.57305879705754,-61.51907653787671,-61.503952343306416,-61.500681895978076,-61.50010134512962,-61.500013298936345,-61.50000156966576,-61.500000169042664,-61.50000001680024,-61.500000001555094,-61.50000000013508,-61.500000000011084,-61.50000000000086,-61.500000000000064,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999964,-61.49999999999949,-61.499999999992646,-61.49999999989967,-61.49999999868294,-61.499999983414604,-61.499999800302376,-61.49999770950813,-61.49997507451291,-61.499743744556824,-61.497521799613615,-61.47755881570981,-61.3112782646752,-60.08064364395135,-53.424136813570435,-35.168875077452974,-23.08857665256103,-20.874299105467802
-61.7074110158263,-61.57486618650965,-61.520016774239075,-61.50425112957462,-61.50075200759621,-61.500114575969974,-61.5000154080932,-61.500001862941154,-61.50000020542377,-61.500000020894355,-61.50000000197845,-61.500000000175724,-61.50000000001474,-61.50000000000117,-61.50000000000009,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999995,-61.49999999999924,-61.499999999989335,-61.49999999985735,-61.49999999816424,-61.49999997734263,-61.499999732672734,-61.499996995728964,-61.4999679662068,-61.49967723114347,-61.49693935800315,-61.472807230004705,-61.275639611193206,-59.853061571041145,-52.51662171126581,-33.7557429232348,-23.253803360736846,-20.896361148190103
-61.70818724953907,-61.57662716352881,-61.52096017898655,-61.50455943388075,-61.50082634001514,-61.50012897737948,-61.50001776337242,-61.50000219870427,-61.50000024809969,-61.50000002581201,-61.50000000249886,-61.50000000022682,-61.50000000001944,-61.500000000001585,-61.50000000000013,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999992,-61.499999999998884,-61.49999999998469,-61.49999999979908,-61.49999999746394,-61.499999969306685,-61.499999644942726,-61.49999608808596,-61.499959103208326,-61.49959586995173,-61.49623986959035,-61.467201031842755,-61.23438402245093,-59.597636594416805,-51.55802556769463,-32.40765514934038,-23.37914945568843,-20.91325042179226
-61.70891495010066,-61.57834292621231,-61.52190576275028,-61.50487694680844,-61.500904934535306,-61.50014459945481,-61.500020382783454,-61.50000258130618,-61.50000029789529,-61.500000031684394,-61.500000003134524,-61.50000000029062,-61.50000000002543,-61.50000000000212,-61.50000000000017,-61.50000000000001,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999886,-61.49999999999839,-61.49999999997822,-61.49999999971949,-61.49999999652592,-61.49999995875008,-61.49999953191365,-61.49999494107847,-61.499948113669234,-61.499496832804965,-61.49540339442358,-61.46061146197925,-61.186802497250646,-59.312345333055156,-50.55108413315104,-31.140929570906962,-23.449163600491364,-20.923211093911643
-61.70959866950273,-61.58001469695712,-61.52285260592559,-61.50520335328335,-61.50098782419334,-61.50016149107495,-61.50002328472432,-61.500003015342585,-61.50000035570747,-61.500000038658044,-61.500000003906244,-61.500000000369766,-61.50000000003302,-61.50000000000281,-61.500000000000234,-61.500000000000014,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999999,-61.49999999999984,-61.49999999999768,-61.499999999969305,-61.499999999611696,-61.499999995278934,-61.49999994497905,-61.49999938722723,-61.49999350005867,-61.49993455869066,-61.499376836546936,-61.4944071557309,-61.45289397388719,-61.13212216304204,-58.99523004469043,-49.4991853681045,-29.971365706696805,-23.456577481010935,-20.925448143736816
-61.71024246322285,-61.58164371133261,-61.52379985542036,-61.505538334226074,-61.501075034040916,-61.50017969978063,-61.50002648793683,-61.500003505651954,-61.500000422507824,-61.5000000468959,-61.50000000483779,-61.50000000046736,-61.50000000004256,-61.50000000000369,-61.50000000000031,-61.50000000000002,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999986,-61.49999999999976,-61.49999999999669,-61.49999999995708,-61.49999999946676,-61.499999993632976,-61.4999999271337,-61.4999992031446,-61.49999169967245,-61.499917922163775,-61.499232082311394,-61.493225211693854,-61.44388675074668,-61.06950449673349,-58.64443859806414,-48.406335184812626,-28.91300489419255,-23.403114402982126,-20.92005831466006
-61.710849947736264,-61.58323120876341,-61.52474672138375,-61.50588156805322,-61.50116658144272,-61.50019927166568,-61.50003001146146,-61.50000405731247,-61.50000049934506,-61.500000056578436,-61.50000000595609,-61.500000000586965,-61.500000000054506,-61.50000000000481,-61.500000000000405,-61.500000000000036,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999998,-61.49999999999965,-61.49999999999531,-61.49999999994047,-61.49999999927332,-61.499999991475086,-61.49999990415377,-61.49999897028992,-61.49998946207855,-61.499897599344585,-61.499058188255425,-61.49182809765708,-61.43340914149917,-60.998044313101346,-58.25826403948554,-47.277112936427805,-27.977145938727183,-23.298688513498803,-20.907940533638282
-61.71142435189758,-61.58477842708117,-61.525692475109054,-61.50623273117566,-61.50126247563141,-61.500220250958556,-61.50003387449624,-61.50000467561584,-61.50000058734294,-61.500000067904004,-61.50000000729149,-61.50000000073271,-61.500000000069356,-61.50000000000623,-61.50000000000053,-61.50000000000005,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.499999999999964,-61.499999999999496,-61.499999999993435,-61.499999999918074,-61.49999999901694,-61.49999998866461,-61.49999987474221,-61.49999867738778,-61.49998669520585,-61.499872886444294,-61.49885013910656,-61.490182784516264,-61.42126712050256,-60.916919746503616,-57.837196861828765,-46.12603858023872,-27.163855767521998,-23.151038651943544,-20.891420647873503
-61.71196855939385,-61.58628658906897,-61.5266364423443,-61.50659150189978,-61.50136272032644,-61.50024268089213,-61.50003809663183,-61.50000536612738,-61.500000687714724,-61.50000008109205,-61.5000000088783,-61.500000000909374,-61.5000000000877,-61.50000000000803,-61.5000000000007,-61.50000000000006,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999995,-61.49999999999929,-61.49999999999088,-61.499999999888075,-61.49999999867932,-61.499999985026115,-61.49999983730794,-61.49999831083293,-61.49998328971764,-61.49984296040058,-61.498602152734605,-61.488251597156676,-61.40723737256001,-60.82504144345394,-57.378508038629455,-44.948637245561635,-26.481390812277237,-22.99203719773064,-20.870563424375405
-61.71248514976536,-61.5877569021818,-61.52757800239597,-61.50695755949549,-61.501467312488806,-61.5002666030122,-61.50004269763649,-61.50000613464383,-61.500000801758524,-61.500000096383175,-61.50000001075508,-61.50000000112243,-61.500000000110255,-61.50000000001028,-61.50000000000092,-61.50000000000007,-61.5,-61.5,-61.5,-61.5,-61.5,-61.5,-61.49999999999992,-61.49999999999899,-61.49999999998742,-61.49999999984815,-61.49999999823741,-61.49999998034239,-61.49999978991374,-61.49999785432624,-61.49997911666708,-61.49980686499217,-61.49830760312657,-61.48599177651272,-61.39106522569309,-60.72111580711951,-56.87856389831952,-43.74092382961936,-25.943941493878395,-22.838867559670256,-20.84815912069084
