,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
196,196,0.0014254024998903404,2020-08-26 02:25:47.184846,2020-08-26 02:26:28.865408,0 days 00:00:41.680562000,1,29,COMPLETE
197,197,0.006106637357358025,2020-08-26 02:26:30.059231,2020-08-26 02:27:17.583656,0 days 00:00:47.524425000,3,30,COMPLETE
198,198,0.0004783857368369854,2020-08-26 02:27:19.889990,2020-08-26 02:28:02.062851,0 days 00:00:42.172861000,2,29,COMPLETE
199,199,0.0009795735676448453,2020-08-26 02:28:02.597247,2020-08-26 02:28:29.660458,0 days 00:00:27.063211000,1,31,COMPLETE
200,200,0.0005646404429137783,2020-08-26 02:28:31.971443,2020-08-26 02:29:06.549732,0 days 00:00:34.578289000,2,29,COMPLETE
201,201,0.0003620445845984366,2020-08-26 02:29:07.086092,2020-08-26 02:29:46.471481,0 days 00:00:39.385389000,2,29,COMPLETE
202,202,0.0004158738129210046,2020-08-26 02:29:47.405295,2020-08-26 02:30:32.552490,0 days 00:00:45.147195000,2,29,COMPLETE
203,203,0.0007691464197080695,2020-08-26 02:30:33.314618,2020-08-26 02:31:02.416978,0 days 00:00:29.102360000,2,30,COMPLETE
204,204,0.0006672670816949071,2020-08-26 02:31:04.859590,2020-08-26 02:31:36.588848,0 days 00:00:31.729258000,2,29,COMPLETE
205,205,0.0011896070342796968,2020-08-26 02:31:37.543254,2020-08-26 02:31:58.945388,0 days 00:00:21.402134000,1,32,COMPLETE
206,206,0.0009501989727757218,2020-08-26 02:31:59.229616,2020-08-26 02:32:30.876335,0 days 00:00:31.646719000,2,30,COMPLETE
207,207,0.0009115103119451856,2020-08-26 02:32:32.331157,2020-08-26 02:33:19.549059,0 days 00:00:47.217902000,2,31,COMPLETE
208,208,0.0009545198281632938,2020-08-26 02:33:20.221676,2020-08-26 02:33:51.093697,0 days 00:00:30.872021000,1,33,COMPLETE
209,209,0.0003916683306194662,2020-08-26 02:33:52.988327,2020-08-26 02:34:24.666787,0 days 00:00:31.678460000,3,30,COMPLETE
210,210,0.004128075683483739,2020-08-26 02:34:25.274071,2020-08-26 02:35:08.744264,0 days 00:00:43.470193000,3,32,COMPLETE
211,211,0.0015385396664415094,2020-08-26 02:35:09.622805,2020-08-26 02:35:40.230634,0 days 00:00:30.607829000,2,30,COMPLETE
212,212,0.019592265923162676,2020-08-26 02:35:41.014183,2020-08-26 02:36:23.959515,0 days 00:00:42.945332000,3,29,COMPLETE
213,213,0.0006641129725646476,2020-08-26 02:36:24.419896,2020-08-26 02:37:00.462417,0 days 00:00:36.042521000,2,30,COMPLETE
214,214,0.0010950909611339116,2020-08-26 02:37:00.985817,2020-08-26 02:37:46.005977,0 days 00:00:45.020160000,3,31,COMPLETE
215,215,0.007985186994522693,2020-08-26 02:37:46.543766,2020-08-26 02:38:23.925931,0 days 00:00:37.382165000,2,34,COMPLETE
216,216,0.0007756911390440061,2020-08-26 02:38:25.331466,2020-08-26 02:39:11.537075,0 days 00:00:46.205609000,3,29,COMPLETE
217,217,0.000650306037911076,2020-08-26 02:39:12.633110,2020-08-26 02:39:48.099068,0 days 00:00:35.465958000,2,31,COMPLETE
218,218,0.0011198506928614936,2020-08-26 02:39:48.732824,2020-08-26 02:40:15.967149,0 days 00:00:27.234325000,1,29,COMPLETE
219,219,0.0006970100011137792,2020-08-26 02:40:16.435958,2020-08-26 02:40:56.589957,0 days 00:00:40.153999000,3,30,COMPLETE
220,220,0.0007846403264439645,2020-08-26 02:40:58.791140,2020-08-26 02:41:45.824686,0 days 00:00:47.033546000,2,33,COMPLETE
221,221,0.0008065114351844988,2020-08-26 02:41:47.130493,2020-08-26 02:42:22.580473,0 days 00:00:35.449980000,2,28,COMPLETE
222,222,0.0005922078342756614,2020-08-26 02:42:23.857409,2020-08-26 02:43:01.414953,0 days 00:00:37.557544000,2,29,COMPLETE
223,223,0.0007434558362696672,2020-08-26 02:43:02.200341,2020-08-26 02:43:37.999334,0 days 00:00:35.798993000,2,29,COMPLETE
224,224,0.005396661612914336,2020-08-26 02:43:38.568923,2020-08-26 02:44:12.307406,0 days 00:00:33.738483000,2,32,COMPLETE
225,225,0.001768899468899726,2020-08-26 02:44:13.416817,2020-08-26 02:44:44.547375,0 days 00:00:31.130558000,1,30,COMPLETE
226,226,0.00045137812337237346,2020-08-26 02:44:45.181918,2020-08-26 02:45:26.386978,0 days 00:00:41.205060000,3,31,COMPLETE
227,227,0.0008553042518047289,2020-08-26 02:45:28.493323,2020-08-26 02:46:34.123229,0 days 00:01:05.629906000,4,31,COMPLETE
228,228,0.0003706906840428463,2020-08-26 02:46:34.783617,2020-08-26 02:47:22.439210,0 days 00:00:47.655593000,3,32,COMPLETE
229,229,0.0008106065078039058,2020-08-26 02:47:24.026005,2020-08-26 02:48:12.796158,0 days 00:00:48.770153000,3,32,COMPLETE
230,230,0.0006043861584216351,2020-08-26 02:48:14.122963,2020-08-26 02:49:29.424283,0 days 00:01:15.301320000,4,33,COMPLETE
231,231,0.023866050682864206,2020-08-26 02:49:30.229668,2020-08-26 02:50:16.137552,0 days 00:00:45.907884000,3,31,COMPLETE
232,232,0.015510264377348537,2020-08-26 02:50:16.820617,2020-08-26 02:51:16.374223,0 days 00:00:59.553606000,3,32,COMPLETE
233,233,0.000609131460361345,2020-08-26 02:51:16.727988,2020-08-26 02:52:04.545715,0 days 00:00:47.817727000,3,30,COMPLETE
234,234,0.0010135265887055037,2020-08-26 02:52:06.412050,2020-08-26 02:53:14.410592,0 days 00:01:07.998542000,3,35,COMPLETE
235,235,0.0006162671856821533,2020-08-26 02:53:15.493665,2020-08-26 02:53:57.413869,0 days 00:00:41.920204000,2,31,COMPLETE
236,236,0.000463018139282065,2020-08-26 02:53:58.175609,2020-08-26 02:54:58.282575,0 days 00:01:00.106966000,2,34,COMPLETE
237,237,0.0006960013722268153,2020-08-26 02:54:58.927337,2020-08-26 02:56:20.186743,0 days 00:01:21.259406000,4,34,COMPLETE
238,238,0.0004605331045748155,2020-08-26 02:56:20.818431,2020-08-26 02:57:14.654868,0 days 00:00:53.836437000,3,34,COMPLETE
239,239,0.001980074545075788,2020-08-26 02:57:15.133546,2020-08-26 02:58:10.718611,0 days 00:00:55.585065000,3,34,COMPLETE
240,240,0.0004991692609037079,2020-08-26 02:58:11.710560,2020-08-26 02:59:11.818959,0 days 00:01:00.108399000,3,36,COMPLETE
241,241,0.008841947385172461,2020-08-26 02:59:13.374102,2020-08-26 03:00:16.843531,0 days 00:01:03.469429000,3,34,COMPLETE
242,242,0.0006441355080638385,2020-08-26 03:00:17.327748,2020-08-26 03:01:17.187549,0 days 00:00:59.859801000,3,39,COMPLETE
243,243,0.0006973123537061719,2020-08-26 03:01:17.711518,2020-08-26 03:02:35.498235,0 days 00:01:17.786717000,4,37,COMPLETE
244,244,0.010758771837090344,2020-08-26 03:02:36.591616,2020-08-26 03:03:40.435074,0 days 00:01:03.843458000,3,36,COMPLETE
245,245,0.00045960790615725964,2020-08-26 03:03:40.967249,2020-08-26 03:04:36.058413,0 days 00:00:55.091164000,3,35,COMPLETE
246,246,0.0005271714627854027,2020-08-26 03:04:36.487980,2020-08-26 03:05:44.879854,0 days 00:01:08.391874000,3,36,COMPLETE
247,247,0.0006358342236541291,2020-08-26 03:05:45.996815,2020-08-26 03:06:45.278726,0 days 00:00:59.281911000,3,35,COMPLETE
248,248,0.0007233530174237745,2020-08-26 03:06:45.693464,2020-08-26 03:07:54.674595,0 days 00:01:08.981131000,4,35,COMPLETE
249,249,0.0006102461814723468,2020-08-26 03:07:55.100907,2020-08-26 03:08:47.432429,0 days 00:00:52.331522000,3,36,COMPLETE
250,250,0.0003812174898553571,2020-08-26 03:08:48.011514,2020-08-26 03:09:37.033447,0 days 00:00:49.021933000,2,35,COMPLETE
251,251,0.0010874910247656553,2020-08-26 03:09:37.566170,2020-08-26 03:10:35.512929,0 days 00:00:57.946759000,3,37,COMPLETE
252,252,0.0005691314231291411,2020-08-26 03:10:37.132067,2020-08-26 03:11:17.288481,0 days 00:00:40.156414000,2,35,COMPLETE
253,253,0.0008143109089382504,2020-08-26 03:11:17.963710,2020-08-26 03:12:12.771520,0 days 00:00:54.807810000,3,34,COMPLETE
254,254,0.0006333047198700515,2020-08-26 03:12:13.906254,2020-08-26 03:13:34.491540,0 days 00:01:20.585286000,4,35,COMPLETE
255,255,0.0009491173132429105,2020-08-26 03:13:36.088451,2020-08-26 03:14:15.744004,0 days 00:00:39.655553000,2,36,COMPLETE
256,256,0.00033269497100639445,2020-08-26 03:14:16.648539,2020-08-26 03:15:10.390478,0 days 00:00:53.741939000,2,33,COMPLETE
257,257,0.000491894825624292,2020-08-26 03:15:10.667339,2020-08-26 03:15:52.633584,0 days 00:00:41.966245000,2,33,COMPLETE
258,258,0.0009211143637426021,2020-08-26 03:15:53.104236,2020-08-26 03:16:26.012081,0 days 00:00:32.907845000,2,32,COMPLETE
259,259,0.002225094859233607,2020-08-26 03:16:26.316069,2020-08-26 03:17:10.159933,0 days 00:00:43.843864000,1,33,COMPLETE
260,260,0.003362432874680976,2020-08-26 03:17:11.066180,2020-08-26 03:19:19.372355,0 days 00:02:08.306175000,9,32,COMPLETE
261,261,0.0009112063254478638,2020-08-26 03:19:19.758686,2020-08-26 03:19:55.953600,0 days 00:00:36.194914000,2,34,COMPLETE
262,262,0.0009077929824637678,2020-08-26 03:19:56.499608,2020-08-26 03:20:27.609465,0 days 00:00:31.109857000,2,31,COMPLETE
263,263,0.0003354261601276935,2020-08-26 03:20:28.271313,2020-08-26 03:21:01.620406,0 days 00:00:33.349093000,2,30,COMPLETE
264,264,0.0018651347178446527,2020-08-26 03:21:02.225052,2020-08-26 03:21:31.805783,0 days 00:00:29.580731000,1,30,COMPLETE
265,265,0.0006715045562753129,2020-08-26 03:21:32.744943,2020-08-26 03:22:02.530017,0 days 00:00:29.785074000,2,31,COMPLETE
266,266,0.0005386927504074209,2020-08-26 03:22:02.824505,2020-08-26 03:22:46.094991,0 days 00:00:43.270486000,3,32,COMPLETE
267,267,0.0007620013821870432,2020-08-26 03:22:46.489519,2020-08-26 03:23:31.772703,0 days 00:00:45.283184000,2,34,COMPLETE
268,268,0.0012726539616999951,2020-08-26 03:23:32.290502,2020-08-26 03:24:33.624451,0 days 00:01:01.333949000,4,30,COMPLETE
269,269,0.0008719881736513862,2020-08-26 03:24:35.060274,2020-08-26 03:25:52.783965,0 days 00:01:17.723691000,3,33,COMPLETE
270,270,0.0020179158806483267,2020-08-26 03:25:53.460128,2020-08-26 03:26:20.328670,0 days 00:00:26.868542000,1,32,COMPLETE
271,271,0.0003951261406010627,2020-08-26 03:26:22.624427,2020-08-26 03:26:55.889178,0 days 00:00:33.264751000,2,31,COMPLETE
272,272,0.0007152199026761524,2020-08-26 03:26:56.673486,2020-08-26 03:27:34.772005,0 days 00:00:38.098519000,2,30,COMPLETE
273,273,0.0003113901324824349,2020-08-26 03:27:35.164677,2020-08-26 03:28:28.524883,0 days 00:00:53.360206000,3,33,COMPLETE
274,274,0.00045712155082012514,2020-08-26 03:28:29.364116,2020-08-26 03:29:36.012223,0 days 00:01:06.648107000,3,33,COMPLETE
275,275,0.0008283288840736347,2020-08-26 03:29:36.363696,2020-08-26 03:30:38.130604,0 days 00:01:01.766908000,4,33,COMPLETE
276,276,0.0024792260371782992,2020-08-26 03:30:38.451074,2020-08-26 03:31:40.311414,0 days 00:01:01.860340000,3,34,COMPLETE
277,277,0.0014468739692299947,2020-08-26 03:31:41.726723,2020-08-26 03:32:45.651316,0 days 00:01:03.924593000,3,33,COMPLETE
278,278,0.001112563588102101,2020-08-26 03:32:47.082826,2020-08-26 03:34:10.085167,0 days 00:01:23.002341000,4,33,COMPLETE
279,279,0.0009122619139179415,2020-08-26 03:34:10.462720,2020-08-26 03:35:16.579677,0 days 00:01:06.116957000,3,35,COMPLETE
280,280,0.000755379990407697,2020-08-26 03:35:17.282008,2020-08-26 03:36:04.143470,0 days 00:00:46.861462000,3,32,COMPLETE
281,281,0.0004933797906059192,2020-08-26 03:36:04.799308,2020-08-26 03:36:47.766383,0 days 00:00:42.967075000,2,34,COMPLETE
282,282,0.0010896933783434222,2020-08-26 03:36:48.349297,2020-08-26 03:37:32.912921,0 days 00:00:44.563624000,3,32,COMPLETE
283,283,0.0004569224713205053,2020-08-26 03:37:33.366122,2020-08-26 03:38:16.464624,0 days 00:00:43.098502000,2,34,COMPLETE
284,284,0.0004012742378799092,2020-08-26 03:38:16.990452,2020-08-26 03:39:25.589460,0 days 00:01:08.599008000,3,35,COMPLETE
285,285,0.00645811456489168,2020-08-26 03:39:26.093481,2020-08-26 03:40:22.390097,0 days 00:00:56.296616000,3,35,COMPLETE
286,286,0.00295191000089037,2020-08-26 03:40:23.021581,2020-08-26 03:42:39.894294,0 days 00:02:16.872713000,8,34,COMPLETE
287,287,0.0009078635015802701,2020-08-26 03:42:41.815913,2020-08-26 03:43:52.331195,0 days 00:01:10.515282000,4,37,COMPLETE
288,288,0.0008599921483068981,2020-08-26 03:43:53.207572,2020-08-26 03:44:47.851702,0 days 00:00:54.644130000,3,35,COMPLETE
289,289,0.0004124636478148057,2020-08-26 03:44:48.340080,2020-08-26 03:45:40.047230,0 days 00:00:51.707150000,3,34,COMPLETE
290,290,0.0006472806385966189,2020-08-26 03:45:40.653007,2020-08-26 03:47:05.252637,0 days 00:01:24.599630000,5,35,COMPLETE
291,291,0.0007537747602970739,2020-08-26 03:47:06.293263,2020-08-26 03:48:18.147259,0 days 00:01:11.853996000,4,34,COMPLETE
292,292,0.0004952307519404515,2020-08-26 03:48:18.558426,2020-08-26 03:49:26.787695,0 days 00:01:08.229269000,3,34,COMPLETE
293,293,0.02762779430252649,2020-08-26 03:49:27.318928,2020-08-26 03:50:27.428466,0 days 00:01:00.109538000,3,36,COMPLETE
294,294,0.0009717782427745581,2020-08-26 03:50:28.297264,2020-08-26 03:51:34.592308,0 days 00:01:06.295044000,4,35,COMPLETE
295,295,0.01794883012535039,2020-08-26 03:51:35.185742,2020-08-26 03:52:38.424523,0 days 00:01:03.238781000,3,33,COMPLETE
296,296,0.024253289600382574,2020-08-26 03:52:39.034564,2020-08-26 03:53:42.089993,0 days 00:01:03.055429000,4,31,COMPLETE
297,297,0.0008596471711847583,2020-08-26 03:53:42.547019,2020-08-26 03:54:31.913251,0 days 00:00:49.366232000,3,32,COMPLETE
298,298,0.016721963672076325,2020-08-26 03:54:32.405538,2020-08-26 03:55:30.905166,0 days 00:00:58.499628000,3,34,COMPLETE
299,299,0.0007245170372740965,2020-08-26 03:55:31.779433,2020-08-26 03:56:17.277681,0 days 00:00:45.498248000,2,38,COMPLETE
300,300,0.004328679020906957,2020-08-26 03:56:18.228156,2020-08-26 04:00:14.066874,0 days 00:03:55.838718000,15,35,COMPLETE
301,301,0.0012200293227532235,2020-08-26 04:00:14.570395,2020-08-26 04:01:03.581090,0 days 00:00:49.010695000,3,31,COMPLETE
302,302,0.0005310326227218203,2020-08-26 04:01:04.774007,2020-08-26 04:01:48.985012,0 days 00:00:44.211005000,2,33,COMPLETE
303,303,0.017225512002472212,2020-08-26 04:01:49.866061,2020-08-26 04:02:34.574513,0 days 00:00:44.708452000,3,32,COMPLETE
304,304,0.002242301185165968,2020-08-26 04:02:36.261426,2020-08-26 04:03:03.993976,0 days 00:00:27.732550000,1,34,COMPLETE
305,305,0.0008479297141492871,2020-08-26 04:03:05.035673,2020-08-26 04:04:16.018320,0 days 00:01:10.982647000,4,36,COMPLETE
306,306,0.0005376917917746146,2020-08-26 04:04:16.388413,2020-08-26 04:05:15.929774,0 days 00:00:59.541361000,2,31,COMPLETE
307,307,0.0005241974356641473,2020-08-26 04:05:16.323246,2020-08-26 04:06:13.214958,0 days 00:00:56.891712000,3,33,COMPLETE
308,308,0.0006546642333837925,2020-08-26 04:06:13.962822,2020-08-26 04:06:53.073571,0 days 00:00:39.110749000,2,32,COMPLETE
309,309,0.0005279900498549816,2020-08-26 04:06:53.847042,2020-08-26 04:07:37.115621,0 days 00:00:43.268579000,3,31,COMPLETE
310,310,0.0007298829020530559,2020-08-26 04:07:37.653437,2020-08-26 04:08:26.725070,0 days 00:00:49.071633000,2,35,COMPLETE
311,311,0.0007798958985930822,2020-08-26 04:08:27.198275,2020-08-26 04:09:28.237125,0 days 00:01:01.038850000,3,34,COMPLETE
312,312,0.0004146250246263147,2020-08-26 04:09:29.577292,2020-08-26 04:10:08.409455,0 days 00:00:38.832163000,2,30,COMPLETE
313,313,0.004801561655935509,2020-08-26 04:10:11.099391,2020-08-26 04:10:44.914664,0 days 00:00:33.815273000,1,30,COMPLETE
314,314,0.000292519899076504,2020-08-26 04:10:46.002848,2020-08-26 04:11:32.000785,0 days 00:00:45.997937000,3,30,COMPLETE
315,315,0.0009302831690804268,2020-08-26 04:11:33.179611,2020-08-26 04:12:32.520606,0 days 00:00:59.340995000,4,22,COMPLETE
316,316,0.0004781762572603469,2020-08-26 04:12:35.912466,2020-08-26 04:13:33.861142,0 days 00:00:57.948676000,3,30,COMPLETE
317,317,0.0005208684262214548,2020-08-26 04:13:36.363994,2020-08-26 04:14:49.727392,0 days 00:01:13.363398000,3,30,COMPLETE
318,318,0.0004940749097679545,2020-08-26 04:14:50.520951,2020-08-26 04:15:37.784697,0 days 00:00:47.263746000,4,29,COMPLETE
319,319,0.013915975685009553,2020-08-26 04:15:39.069055,2020-08-26 04:16:13.409128,0 days 00:00:34.340073000,3,5,COMPLETE
320,320,0.0007979694981682244,2020-08-26 04:16:13.943733,2020-08-26 04:17:00.692099,0 days 00:00:46.748366000,3,31,COMPLETE
321,321,0.0009214295850805876,2020-08-26 04:17:01.776107,2020-08-26 04:17:41.646424,0 days 00:00:39.870317000,3,30,COMPLETE
322,322,0.0012988079703417455,2020-08-26 04:17:42.284191,2020-08-26 04:18:39.761182,0 days 00:00:57.476991000,4,32,COMPLETE
323,323,0.0007214228433749739,2020-08-26 04:18:40.393719,2020-08-26 04:19:18.909382,0 days 00:00:38.515663000,2,28,COMPLETE
324,324,0.0005156361079084658,2020-08-26 04:19:19.151625,2020-08-26 04:19:58.738470,0 days 00:00:39.586845000,2,30,COMPLETE
325,325,0.0006181698616294232,2020-08-26 04:20:01.853311,2020-08-26 04:20:48.723963,0 days 00:00:46.870652000,3,31,COMPLETE
326,326,0.001394435760540294,2020-08-26 04:20:49.509250,2020-08-26 04:21:28.476236,0 days 00:00:38.966986000,2,32,COMPLETE
327,327,0.0017318703494321299,2020-08-26 04:21:29.243743,2020-08-26 04:22:04.082585,0 days 00:00:34.838842000,1,29,COMPLETE
328,328,0.003343644836204313,2020-08-26 04:22:05.358244,2020-08-26 04:23:25.031450,0 days 00:01:19.673206000,4,33,COMPLETE
329,329,0.0009448577615810842,2020-08-26 04:23:25.974830,2020-08-26 04:24:22.240094,0 days 00:00:56.265264000,3,31,COMPLETE
330,330,0.0011339960319482075,2020-08-26 04:24:23.780910,2020-08-26 04:25:33.312812,0 days 00:01:09.531902000,3,36,COMPLETE
331,331,0.0007742080355999873,2020-08-26 04:25:35.511221,2020-08-26 04:26:22.038984,0 days 00:00:46.527763000,2,29,COMPLETE
332,332,0.0029964166201054444,2020-08-26 04:26:22.619246,2020-08-26 04:27:02.110315,0 days 00:00:39.491069000,3,13,COMPLETE
333,333,0.0005901868106210911,2020-08-26 04:27:03.686205,2020-08-26 04:28:26.354134,0 days 00:01:22.667929000,4,33,COMPLETE
334,334,0.0005313500272532409,2020-08-26 04:28:27.431931,2020-08-26 04:29:12.877582,0 days 00:00:45.445651000,2,37,COMPLETE
335,335,0.0005187356962046215,2020-08-26 04:29:13.647006,2020-08-26 04:30:02.716360,0 days 00:00:49.069354000,3,30,COMPLETE
336,336,0.00047294659079768895,2020-08-26 04:30:04.196303,2020-08-26 04:30:36.096244,0 days 00:00:31.899941000,2,28,COMPLETE
337,337,0.0007502528236149267,2020-08-26 04:30:37.475568,2020-08-26 04:32:12.816079,0 days 00:01:35.340511000,3,35,COMPLETE
338,338,0.0011745005057939323,2020-08-26 04:32:15.837591,2020-08-26 04:32:41.170056,0 days 00:00:25.332465000,1,32,COMPLETE
339,339,0.0032860403917698237,2020-08-26 04:32:42.309759,2020-08-26 04:33:22.504972,0 days 00:00:40.195213000,2,31,COMPLETE
340,340,0.0020296003185923746,2020-08-26 04:33:24.795220,2020-08-26 04:34:40.494957,0 days 00:01:15.699737000,4,34,COMPLETE
341,341,0.001064302369840196,2020-08-26 04:34:41.961762,2020-08-26 04:36:55.315806,0 days 00:02:13.354044000,5,33,COMPLETE
342,342,0.00042789147569392594,2020-08-26 04:36:56.961100,2020-08-26 04:38:16.256944,0 days 00:01:19.295844000,3,30,COMPLETE
343,343,0.0007214173235113366,2020-08-26 04:38:21.405162,2020-08-26 04:39:14.493672,0 days 00:00:53.088510000,2,30,COMPLETE
344,344,0.003151779782908158,2020-08-26 04:39:36.006805,2020-08-26 04:40:04.964350,0 days 00:00:28.957545000,3,29,COMPLETE
345,345,0.001514407630095876,2020-08-26 04:40:05.754176,2020-08-26 04:40:38.837875,0 days 00:00:33.083699000,1,30,COMPLETE
346,346,0.0017166709096328309,2020-08-26 04:40:48.880260,2020-08-26 04:41:24.843283,0 days 00:00:35.963023000,2,27,COMPLETE
347,347,0.0015103252756227935,2020-08-26 04:41:25.157910,2020-08-26 04:42:08.471856,0 days 00:00:43.313946000,3,23,COMPLETE
348,348,0.0008193931178186022,2020-08-26 04:42:10.429064,2020-08-26 04:42:58.340208,0 days 00:00:47.911144000,2,31,COMPLETE
349,349,0.0017614427997422937,2020-08-26 04:43:15.608530,2020-08-26 04:44:03.664437,0 days 00:00:48.055907000,4,29,COMPLETE
350,350,0.0023880137735232893,2020-08-26 04:44:29.766411,2020-08-26 04:45:06.985064,0 days 00:00:37.218653000,3,17,COMPLETE
351,351,0.0012405654025131644,2020-08-26 04:45:14.058292,2020-08-26 04:46:12.759556,0 days 00:00:58.701264000,2,28,COMPLETE
352,352,0.0017195116208867298,2020-08-26 04:46:20.422671,2020-08-26 04:47:17.989920,0 days 00:00:57.567249000,1,32,COMPLETE
353,353,0.00033374737666756483,2020-08-26 04:47:18.300166,2020-08-26 04:48:57.323742,0 days 00:01:39.023576000,3,30,COMPLETE
354,354,0.000954987473965668,2020-08-26 04:48:57.971230,2020-08-26 04:49:42.798871,0 days 00:00:44.827641000,3,30,COMPLETE
355,355,0.0006019352736773668,2020-08-26 04:49:43.642920,2020-08-26 04:50:38.142059,0 days 00:00:54.499139000,4,30,COMPLETE
356,356,0.005115504168098388,2020-08-26 04:50:39.271497,2020-08-26 04:52:37.688846,0 days 00:01:58.417349000,10,31,COMPLETE
357,357,0.0009979733436501878,2020-08-26 04:52:38.222712,2020-08-26 04:53:13.579592,0 days 00:00:35.356880000,2,29,COMPLETE
358,358,0.0013877062609593683,2020-08-26 04:53:14.385784,2020-08-26 04:54:01.076533,0 days 00:00:46.690749000,3,31,COMPLETE
359,359,0.0008497462691638303,2020-08-26 04:54:02.362870,2020-08-26 04:54:42.089463,0 days 00:00:39.726593000,2,30,COMPLETE
360,360,0.014534989435671681,2020-08-26 04:54:42.746221,2020-08-26 04:55:31.537911,0 days 00:00:48.791690000,3,29,COMPLETE
361,361,0.0003392242434942022,2020-08-26 04:55:32.497779,2020-08-26 04:56:09.914621,0 days 00:00:37.416842000,2,31,COMPLETE
362,362,0.0028646572693252575,2020-08-26 04:56:13.896901,2020-08-26 04:56:52.876908,0 days 00:00:38.980007000,1,31,COMPLETE
363,363,0.0005332121953710895,2020-08-26 04:56:55.229028,2020-08-26 04:57:33.054520,0 days 00:00:37.825492000,2,32,COMPLETE
364,364,0.0020632051780804734,2020-08-26 04:57:33.740897,2020-08-26 04:57:51.883821,0 days 00:00:18.142924000,1,30,COMPLETE
365,365,0.002764535372350921,2020-08-26 04:57:52.890966,2020-08-26 05:00:32.545661,0 days 00:02:39.654695000,13,31,COMPLETE
366,366,0.0009171287510582172,2020-08-26 05:00:33.013181,2020-08-26 05:01:06.208818,0 days 00:00:33.195637000,2,32,COMPLETE
367,367,0.0007087353230470518,2020-08-26 05:01:06.720255,2020-08-26 05:01:58.004837,0 days 00:00:51.284582000,2,31,COMPLETE
368,368,0.0013259459534507821,2020-08-26 05:01:59.190988,2020-08-26 05:02:28.928854,0 days 00:00:29.737866000,2,29,COMPLETE
369,369,0.0006185726630223926,2020-08-26 05:02:29.407247,2020-08-26 05:03:12.283300,0 days 00:00:42.876053000,2,28,COMPLETE
370,370,0.0014910519252422374,2020-08-26 05:03:13.466169,2020-08-26 05:03:47.537579,0 days 00:00:34.071410000,1,30,COMPLETE
371,371,0.00045394571591539894,2020-08-26 05:03:48.551806,2020-08-26 05:04:36.931450,0 days 00:00:48.379644000,3,32,COMPLETE
372,372,0.0018882740820587315,2020-08-26 05:04:37.644169,2020-08-26 05:05:16.832774,0 days 00:00:39.188605000,2,32,COMPLETE
373,373,0.001972956257407968,2020-08-26 05:05:17.237465,2020-08-26 05:05:45.689668,0 days 00:00:28.452203000,2,31,COMPLETE
374,374,0.00045962785410606777,2020-08-26 05:05:46.437287,2020-08-26 05:06:41.576985,0 days 00:00:55.139698000,3,30,COMPLETE
375,375,0.001314576607687025,2020-08-26 05:06:43.231455,2020-08-26 05:07:28.672780,0 days 00:00:45.441325000,3,29,COMPLETE
376,376,0.002422121119928465,2020-08-26 05:07:30.684184,2020-08-26 05:08:05.046330,0 days 00:00:34.362146000,1,32,COMPLETE
377,377,0.01847266345580163,2020-08-26 05:08:06.956320,2020-08-26 05:08:40.445922,0 days 00:00:33.489602000,2,31,COMPLETE
378,378,0.0005195868571856551,2020-08-26 05:08:41.136874,2020-08-26 05:09:36.655049,0 days 00:00:55.518175000,3,28,COMPLETE
379,379,0.002024589560780053,2020-08-26 05:09:37.842287,2020-08-26 05:10:20.078160,0 days 00:00:42.235873000,2,31,COMPLETE
380,380,0.002328783751329101,2020-08-26 05:10:20.725420,2020-08-26 05:11:08.599708,0 days 00:00:47.874288000,4,30,COMPLETE
381,381,0.000634597809765191,2020-08-26 05:11:10.304781,2020-08-26 05:11:55.409808,0 days 00:00:45.105027000,3,32,COMPLETE
382,382,0.0005460618337098584,2020-08-26 05:11:55.840402,2020-08-26 05:12:35.851075,0 days 00:00:40.010673000,2,29,COMPLETE
383,383,0.0026059893932596544,2020-08-26 05:12:36.803081,2020-08-26 05:13:17.570877,0 days 00:00:40.767796000,1,30,COMPLETE
384,384,0.0012826492544750026,2020-08-26 05:13:18.296245,2020-08-26 05:14:06.452198,0 days 00:00:48.155953000,3,32,COMPLETE
385,385,0.019577600837120585,2020-08-26 05:14:06.810331,2020-08-26 05:15:07.695503,0 days 00:01:00.885172000,4,33,COMPLETE
386,386,0.0005008033093620377,2020-08-26 05:15:09.009670,2020-08-26 05:16:03.119150,0 days 00:00:54.109480000,2,31,COMPLETE
387,387,0.0005016931964861682,2020-08-26 05:16:04.324781,2020-08-26 05:16:44.530093,0 days 00:00:40.205312000,2,30,COMPLETE
388,388,0.0016737070301331943,2020-08-26 05:16:44.940715,2020-08-26 05:18:08.125553,0 days 00:01:23.184838000,7,29,COMPLETE
389,389,0.0003986680371732078,2020-08-26 05:18:08.580609,2020-08-26 05:18:57.766037,0 days 00:00:49.185428000,3,28,COMPLETE
390,390,0.023697706603779484,2020-08-26 05:19:00.298551,2020-08-26 05:20:02.047465,0 days 00:01:01.748914000,4,28,COMPLETE
391,391,0.029387197450680434,2020-08-26 05:20:03.282622,2020-08-26 05:21:11.529282,0 days 00:01:08.246660000,5,27,COMPLETE
392,392,0.0014154220555355976,2020-08-26 05:21:12.521631,2020-08-26 05:21:56.481695,0 days 00:00:43.960064000,3,29,COMPLETE
