,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
196,196,0.0034820083537851544,2020-08-26 02:37:33.490625,2020-08-26 02:38:21.845023,0 days 00:00:48.354398000,3,31,COMPLETE
197,197,0.0002493841874976846,2020-08-26 02:38:22.762710,2020-08-26 02:39:01.331448,0 days 00:00:38.568738000,2,32,COMPLETE
198,198,0.00047953340700700105,2020-08-26 02:39:01.805755,2020-08-26 02:39:52.764688,0 days 00:00:50.958933000,4,32,COMPLETE
199,199,0.023360568459043187,2020-08-26 02:39:54.107820,2020-08-26 02:40:26.526546,0 days 00:00:32.418726000,2,32,COMPLETE
200,200,0.001031167862143758,2020-08-26 02:40:28.026231,2020-08-26 02:40:59.064493,0 days 00:00:31.038262000,1,39,COMPLETE
201,201,0.0009602822190208863,2020-08-26 02:41:00.814615,2020-08-26 02:41:40.319583,0 days 00:00:39.504968000,2,31,COMPLETE
202,202,0.0009728285618481476,2020-08-26 02:41:40.946446,2020-08-26 02:42:21.800527,0 days 00:00:40.854081000,2,34,COMPLETE
203,203,0.0007072874748131679,2020-08-26 02:42:23.480764,2020-08-26 02:43:09.650971,0 days 00:00:46.170207000,3,32,COMPLETE
204,204,0.00034301943591511283,2020-08-26 02:43:10.595429,2020-08-26 02:43:45.863708,0 days 00:00:35.268279000,2,31,COMPLETE
205,205,0.0013620861471482476,2020-08-26 02:43:46.504263,2020-08-26 02:44:14.122174,0 days 00:00:27.617911000,1,33,COMPLETE
206,206,0.0005086620225727689,2020-08-26 02:44:14.245036,2020-08-26 02:44:58.760220,0 days 00:00:44.515184000,3,30,COMPLETE
207,207,0.0008868695771982653,2020-08-26 02:45:00.516933,2020-08-26 02:45:29.003720,0 days 00:00:28.486787000,2,31,COMPLETE
208,208,0.0008036827974784388,2020-08-26 02:45:30.022594,2020-08-26 02:46:31.478839,0 days 00:01:01.456245000,3,33,COMPLETE
209,209,0.0002934702495844556,2020-08-26 02:46:32.231129,2020-08-26 02:47:19.297992,0 days 00:00:47.066863000,2,36,COMPLETE
210,210,0.0004026632143690295,2020-08-26 02:47:21.134452,2020-08-26 02:48:07.166023,0 days 00:00:46.031571000,2,37,COMPLETE
211,211,0.00028480606302721547,2020-08-26 02:48:08.126131,2020-08-26 02:49:11.936542,0 days 00:01:03.810411000,2,36,COMPLETE
212,212,0.0005023628459385483,2020-08-26 02:49:13.153799,2020-08-26 02:50:00.818107,0 days 00:00:47.664308000,2,34,COMPLETE
213,213,0.001173794416858753,2020-08-26 02:50:01.464439,2020-08-26 02:50:30.829466,0 days 00:00:29.365027000,1,36,COMPLETE
214,214,0.0013518710516357694,2020-08-26 02:50:31.332511,2020-08-26 02:51:30.681689,0 days 00:00:59.349178000,3,37,COMPLETE
215,215,0.00048624149126802517,2020-08-26 02:51:31.865383,2020-08-26 02:52:20.114878,0 days 00:00:48.249495000,2,38,COMPLETE
216,216,0.0005929137599186876,2020-08-26 02:52:20.499278,2020-08-26 02:53:23.717633,0 days 00:01:03.218355000,3,36,COMPLETE
217,217,0.01367955331508802,2020-08-26 02:53:24.356677,2020-08-26 02:54:06.095060,0 days 00:00:41.738383000,2,36,COMPLETE
218,218,0.0007803111073943352,2020-08-26 02:54:08.292625,2020-08-26 02:55:34.502994,0 days 00:01:26.210369000,4,35,COMPLETE
219,219,0.017101337818858486,2020-08-26 02:55:35.853103,2020-08-26 02:56:33.624384,0 days 00:00:57.771281000,3,38,COMPLETE
220,220,0.0031690003616166203,2020-08-26 02:56:34.714281,2020-08-26 02:57:05.551277,0 days 00:00:30.836996000,1,30,COMPLETE
221,221,0.0003989867878564598,2020-08-26 02:57:06.027921,2020-08-26 02:58:02.808057,0 days 00:00:56.780136000,2,36,COMPLETE
222,222,0.020334505229153196,2020-08-26 02:58:03.423728,2020-08-26 02:59:02.219049,0 days 00:00:58.795321000,2,36,COMPLETE
223,223,0.00791078902807329,2020-08-26 02:59:03.513264,2020-08-26 03:00:00.069568,0 days 00:00:56.556304000,2,35,COMPLETE
224,224,0.00041561019690020595,2020-08-26 03:00:00.436084,2020-08-26 03:00:56.713404,0 days 00:00:56.277320000,3,30,COMPLETE
225,225,0.007889755027919285,2020-08-26 03:00:58.171714,2020-08-26 03:02:12.767093,0 days 00:01:14.595379000,3,37,COMPLETE
226,226,0.0008038552768568037,2020-08-26 03:02:13.900443,2020-08-26 03:03:06.450280,0 days 00:00:52.549837000,3,31,COMPLETE
227,227,0.0006087097276531919,2020-08-26 03:03:07.766534,2020-08-26 03:04:29.796038,0 days 00:01:22.029504000,4,39,COMPLETE
228,228,0.0024560923802760593,2020-08-26 03:04:31.363924,2020-08-26 03:05:27.671073,0 days 00:00:56.307149000,3,30,COMPLETE
229,229,0.0006161613361322411,2020-08-26 03:05:28.315006,2020-08-26 03:06:35.874078,0 days 00:01:07.559072000,3,37,COMPLETE
230,230,0.0002914892575490585,2020-08-26 03:06:36.493957,2020-08-26 03:07:27.379295,0 days 00:00:50.885338000,2,32,COMPLETE
231,231,0.001036614842206153,2020-08-26 03:07:28.687879,2020-08-26 03:08:01.698684,0 days 00:00:33.010805000,2,32,COMPLETE
232,232,0.000961908293714103,2020-08-26 03:08:02.233755,2020-08-26 03:08:45.340531,0 days 00:00:43.106776000,2,31,COMPLETE
233,233,0.0006240041944959575,2020-08-26 03:08:46.297855,2020-08-26 03:09:38.111662,0 days 00:00:51.813807000,2,35,COMPLETE
234,234,0.0005102297261317742,2020-08-26 03:09:38.577686,2020-08-26 03:10:34.562898,0 days 00:00:55.985212000,3,32,COMPLETE
235,235,0.031476809205596604,2020-08-26 03:10:35.868886,2020-08-26 03:11:06.228461,0 days 00:00:30.359575000,1,12,COMPLETE
236,236,0.001258607416357446,2020-08-26 03:11:06.913223,2020-08-26 03:11:55.367170,0 days 00:00:48.453947000,2,31,COMPLETE
237,237,0.0008253862846329322,2020-08-26 03:11:56.861240,2020-08-26 03:12:56.450720,0 days 00:00:59.589480000,3,30,COMPLETE
238,238,0.0005795988895250526,2020-08-26 03:12:57.330097,2020-08-26 03:13:59.817027,0 days 00:01:02.486930000,3,34,COMPLETE
239,239,0.0006048245870428431,2020-08-26 03:14:00.182829,2020-08-26 03:14:40.193008,0 days 00:00:40.010179000,2,29,COMPLETE
240,240,0.0007365784597924684,2020-08-26 03:14:40.562116,2020-08-26 03:15:51.762054,0 days 00:01:11.199938000,4,36,COMPLETE
241,241,0.0006067443025985888,2020-08-26 03:15:52.143107,2020-08-26 03:16:25.561630,0 days 00:00:33.418523000,2,28,COMPLETE
242,242,0.0066027945900636025,2020-08-26 03:16:26.049066,2020-08-26 03:19:46.755901,0 days 00:03:20.706835000,17,29,COMPLETE
243,243,0.0004906063922028343,2020-08-26 03:19:47.262885,2020-08-26 03:20:22.363687,0 days 00:00:35.100802000,2,32,COMPLETE
244,244,0.00140838120966976,2020-08-26 03:20:23.879597,2020-08-26 03:20:58.505721,0 days 00:00:34.626124000,2,30,COMPLETE
245,245,0.003947176544772064,2020-08-26 03:20:58.765176,2020-08-26 03:21:35.984757,0 days 00:00:37.219581000,3,30,COMPLETE
246,246,0.0023593012199629487,2020-08-26 03:21:36.266544,2020-08-26 03:22:01.017134,0 days 00:00:24.750590000,1,31,COMPLETE
247,247,0.0005719998695812781,2020-08-26 03:22:01.231256,2020-08-26 03:22:39.788562,0 days 00:00:38.557306000,2,29,COMPLETE
248,248,0.0016239006852069192,2020-08-26 03:22:40.817895,2020-08-26 03:23:21.484161,0 days 00:00:40.666266000,2,31,COMPLETE
249,249,0.0016344131873402639,2020-08-26 03:23:21.859026,2020-08-26 03:24:23.595374,0 days 00:01:01.736348000,3,33,COMPLETE
250,250,0.0020734292433406206,2020-08-26 03:24:23.937557,2020-08-26 03:26:38.570654,0 days 00:02:14.633097000,12,28,COMPLETE
251,251,0.00041483316767061007,2020-08-26 03:26:38.865989,2020-08-26 03:27:12.398822,0 days 00:00:33.532833000,2,30,COMPLETE
252,252,0.0006228039076440708,2020-08-26 03:27:13.115251,2020-08-26 03:28:08.581670,0 days 00:00:55.466419000,3,32,COMPLETE
253,253,0.0006715486016495398,2020-08-26 03:28:09.299712,2020-08-26 03:28:49.706822,0 days 00:00:40.407110000,2,30,COMPLETE
254,254,0.0013249541415838834,2020-08-26 03:28:50.340798,2020-08-26 03:29:53.640966,0 days 00:01:03.300168000,3,33,COMPLETE
255,255,0.0013245548540672563,2020-08-26 03:29:55.865093,2020-08-26 03:30:29.491962,0 days 00:00:33.626869000,1,31,COMPLETE
256,256,0.00039067490175710804,2020-08-26 03:30:30.987840,2020-08-26 03:31:38.490405,0 days 00:01:07.502565000,3,35,COMPLETE
257,257,0.0007733820362471618,2020-08-26 03:31:39.366299,2020-08-26 03:32:35.880592,0 days 00:00:56.514293000,2,36,COMPLETE
258,258,0.0011337317163478426,2020-08-26 03:32:36.325774,2020-08-26 03:34:02.285250,0 days 00:01:25.959476000,4,35,COMPLETE
259,259,0.00520954522692727,2020-08-26 03:34:03.964422,2020-08-26 03:34:48.932287,0 days 00:00:44.967865000,1,37,COMPLETE
260,260,0.0008877031622487415,2020-08-26 03:34:50.644750,2020-08-26 03:35:46.847928,0 days 00:00:56.203178000,3,34,COMPLETE
261,261,0.0008343029446167424,2020-08-26 03:35:48.059742,2020-08-26 03:36:37.488753,0 days 00:00:49.429011000,2,35,COMPLETE
262,262,0.0007001454383665765,2020-08-26 03:36:38.093005,2020-08-26 03:37:24.104130,0 days 00:00:46.011125000,3,29,COMPLETE
263,263,0.0005587386526668506,2020-08-26 03:37:24.679409,2020-08-26 03:38:05.680685,0 days 00:00:41.001276000,2,30,COMPLETE
264,264,0.014174296584811433,2020-08-26 03:38:06.063618,2020-08-26 03:39:26.065832,0 days 00:01:20.002214000,4,38,COMPLETE
265,265,0.002130575884702004,2020-08-26 03:39:26.462402,2020-08-26 03:40:12.900620,0 days 00:00:46.438218000,1,36,COMPLETE
266,266,0.0009547857265914633,2020-08-26 03:40:17.209354,2020-08-26 03:41:28.428538,0 days 00:01:11.219184000,3,31,COMPLETE
267,267,0.0005701419158406127,2020-08-26 03:41:29.506784,2020-08-26 03:42:23.580090,0 days 00:00:54.073306000,2,34,COMPLETE
268,268,0.0008117841846407755,2020-08-26 03:42:24.222726,2020-08-26 03:43:40.303692,0 days 00:01:16.080966000,3,33,COMPLETE
269,269,0.0008995404677130315,2020-08-26 03:43:40.892125,2020-08-26 03:44:30.390259,0 days 00:00:49.498134000,2,30,COMPLETE
270,270,0.0007085295632355617,2020-08-26 03:44:32.170034,2020-08-26 03:45:29.524297,0 days 00:00:57.354263000,3,32,COMPLETE
271,271,0.0006761619053713716,2020-08-26 03:45:29.869666,2020-08-26 03:46:44.571390,0 days 00:01:14.701724000,4,21,COMPLETE
272,272,0.0014044261061674386,2020-08-26 03:46:45.011197,2020-08-26 03:47:21.105282,0 days 00:00:36.094085000,2,29,COMPLETE
273,273,0.0012945063339303612,2020-08-26 03:47:22.104229,2020-08-26 03:48:03.490905,0 days 00:00:41.386676000,1,37,COMPLETE
274,274,0.0004654151734410046,2020-08-26 03:48:04.010648,2020-08-26 03:49:10.536519,0 days 00:01:06.525871000,3,34,COMPLETE
275,275,0.000364545978611852,2020-08-26 03:49:10.955862,2020-08-26 03:50:08.927022,0 days 00:00:57.971160000,2,35,COMPLETE
276,276,0.0008238422295448249,2020-08-26 03:50:09.655067,2020-08-26 03:51:05.999039,0 days 00:00:56.343972000,2,35,COMPLETE
277,277,0.0017596952296844517,2020-08-26 03:51:06.456043,2020-08-26 03:51:35.001835,0 days 00:00:28.545792000,1,35,COMPLETE
278,278,0.0013188632720868172,2020-08-26 03:51:35.867934,2020-08-26 03:52:32.371871,0 days 00:00:56.503937000,2,36,COMPLETE
279,279,0.0018392663494064454,2020-08-26 03:52:33.347679,2020-08-26 03:53:56.133738,0 days 00:01:22.786059000,6,32,COMPLETE
280,280,0.0024471105457101435,2020-08-26 03:53:56.800730,2020-08-26 03:54:34.159102,0 days 00:00:37.358372000,2,36,COMPLETE
281,281,0.004034501873082913,2020-08-26 03:54:34.713762,2020-08-26 03:55:22.149964,0 days 00:00:47.436202000,2,31,COMPLETE
282,282,0.002118380996864719,2020-08-26 03:55:22.835029,2020-08-26 03:55:58.133261,0 days 00:00:35.298232000,1,30,COMPLETE
283,283,0.0007742178903774032,2020-08-26 03:55:58.519047,2020-08-26 03:56:55.966505,0 days 00:00:57.447458000,2,34,COMPLETE
284,284,0.0004373835923296667,2020-08-26 03:56:56.346089,2020-08-26 03:58:10.630818,0 days 00:01:14.284729000,2,33,COMPLETE
285,285,0.016090065285459212,2020-08-26 03:58:11.016922,2020-08-26 03:59:44.712448,0 days 00:01:33.695526000,3,37,COMPLETE
286,286,0.0008838846158422518,2020-08-26 03:59:45.540802,2020-08-26 04:00:23.389949,0 days 00:00:37.849147000,3,32,COMPLETE
287,287,0.0017491420402997993,2020-08-26 04:00:23.923524,2020-08-26 04:01:05.609302,0 days 00:00:41.685778000,2,38,COMPLETE
288,288,0.0020600821573963975,2020-08-26 04:01:07.961335,2020-08-26 04:01:41.146189,0 days 00:00:33.184854000,1,31,COMPLETE
289,289,0.000407517704702229,2020-08-26 04:01:41.940011,2020-08-26 04:02:30.025611,0 days 00:00:48.085600000,2,35,COMPLETE
290,290,0.0006197408486100621,2020-08-26 04:02:31.127235,2020-08-26 04:03:01.333850,0 days 00:00:30.206615000,1,35,COMPLETE
291,291,0.0005186241442442783,2020-08-26 04:03:01.891233,2020-08-26 04:04:08.725610,0 days 00:01:06.834377000,2,35,COMPLETE
292,292,0.0012163411737216932,2020-08-26 04:04:10.836059,2020-08-26 04:05:50.152063,0 days 00:01:39.316004000,5,36,COMPLETE
293,293,0.0004036191818400619,2020-08-26 04:05:51.542798,2020-08-26 04:06:33.004213,0 days 00:00:41.461415000,2,34,COMPLETE
294,294,0.0005731514352201412,2020-08-26 04:06:33.386209,2020-08-26 04:07:16.131861,0 days 00:00:42.745652000,2,34,COMPLETE
295,295,0.00044845686436534863,2020-08-26 04:07:16.909661,2020-08-26 04:07:48.712726,0 days 00:00:31.803065000,1,34,COMPLETE
296,296,0.0003805203566332168,2020-08-26 04:07:51.797498,2020-08-26 04:08:37.134645,0 days 00:00:45.337147000,2,35,COMPLETE
297,297,0.0003820684477613548,2020-08-26 04:08:37.822762,2020-08-26 04:09:26.543862,0 days 00:00:48.721100000,2,35,COMPLETE
298,298,0.010908070635355593,2020-08-26 04:09:27.463799,2020-08-26 04:10:09.897205,0 days 00:00:42.433406000,2,35,COMPLETE
299,299,0.0005868235008663696,2020-08-26 04:10:10.097691,2020-08-26 04:10:49.862708,0 days 00:00:39.765017000,2,35,COMPLETE
300,300,0.002620781702119124,2020-08-26 04:10:50.163085,2020-08-26 04:11:22.763321,0 days 00:00:32.600236000,1,36,COMPLETE
301,301,0.0006116911540781942,2020-08-26 04:11:22.999200,2020-08-26 04:12:10.512539,0 days 00:00:47.513339000,2,34,COMPLETE
302,302,0.0005328542957401714,2020-08-26 04:12:10.908952,2020-08-26 04:12:51.924655,0 days 00:00:41.015703000,2,36,COMPLETE
303,303,0.0056599913420946595,2020-08-26 04:12:52.468393,2020-08-26 04:15:17.214049,0 days 00:02:24.745656000,9,34,COMPLETE
304,304,0.001089364771274173,2020-08-26 04:15:17.941663,2020-08-26 04:15:39.650000,0 days 00:00:21.708337000,1,35,COMPLETE
305,305,0.0005987566579061698,2020-08-26 04:15:40.003152,2020-08-26 04:16:30.622715,0 days 00:00:50.619563000,2,37,COMPLETE
306,306,0.0004567373426733997,2020-08-26 04:16:32.189959,2020-08-26 04:17:15.467159,0 days 00:00:43.277200000,2,33,COMPLETE
307,307,0.0027429605298308563,2020-08-26 04:17:16.343019,2020-08-26 04:17:42.907282,0 days 00:00:26.564263000,1,34,COMPLETE
308,308,0.0006219577182857796,2020-08-26 04:17:43.220634,2020-08-26 04:18:33.878593,0 days 00:00:50.657959000,2,35,COMPLETE
309,309,0.00033959111954003947,2020-08-26 04:18:35.969114,2020-08-26 04:19:16.741196,0 days 00:00:40.772082000,2,36,COMPLETE
310,310,0.0011391181315600972,2020-08-26 04:19:17.816475,2020-08-26 04:20:00.089351,0 days 00:00:42.272876000,2,36,COMPLETE
311,311,0.0013155277063495777,2020-08-26 04:20:01.830230,2020-08-26 04:20:36.940351,0 days 00:00:35.110121000,1,37,COMPLETE
312,312,0.000572267477376781,2020-08-26 04:20:38.024016,2020-08-26 04:21:19.567781,0 days 00:00:41.543765000,2,36,COMPLETE
313,313,0.0002996073667750944,2020-08-26 04:21:20.671015,2020-08-26 04:22:22.342879,0 days 00:01:01.671864000,3,35,COMPLETE
314,314,0.0025212366292236455,2020-08-26 04:22:22.892871,2020-08-26 04:23:26.179735,0 days 00:01:03.286864000,3,35,COMPLETE
315,315,0.004849692870391043,2020-08-26 04:23:26.725021,2020-08-26 04:24:23.907005,0 days 00:00:57.181984000,3,34,COMPLETE
316,316,0.0004849686653467433,2020-08-26 04:24:24.805577,2020-08-26 04:25:32.636089,0 days 00:01:07.830512000,3,37,COMPLETE
317,317,0.0009785538873704682,2020-08-26 04:25:33.158685,2020-08-26 04:26:28.241687,0 days 00:00:55.083002000,3,35,COMPLETE
318,318,0.003620279056413889,2020-08-26 04:26:29.992670,2020-08-26 04:27:05.000511,0 days 00:00:35.007841000,2,36,COMPLETE
319,319,0.004074445182436798,2020-08-26 04:27:05.868362,2020-08-26 04:28:20.679982,0 days 00:01:14.811620000,3,33,COMPLETE
320,320,0.0003844561084470138,2020-08-26 04:28:21.534698,2020-08-26 04:29:10.801448,0 days 00:00:49.266750000,2,38,COMPLETE
321,321,0.000742184333250241,2020-08-26 04:29:13.121997,2020-08-26 04:30:01.792552,0 days 00:00:48.670555000,2,38,COMPLETE
322,322,0.001617412763005672,2020-08-26 04:30:04.169548,2020-08-26 04:30:35.738916,0 days 00:00:31.569368000,1,38,COMPLETE
323,323,0.0030949561540510404,2020-08-26 04:30:37.387524,2020-08-26 04:32:48.132402,0 days 00:02:10.744878000,8,37,COMPLETE
324,324,0.0004988458901962773,2020-08-26 04:32:49.312467,2020-08-26 04:33:27.614704,0 days 00:00:38.302237000,2,36,COMPLETE
325,325,0.00045374076686647815,2020-08-26 04:33:31.273414,2020-08-26 04:34:31.508883,0 days 00:01:00.235469000,2,40,COMPLETE
326,326,0.003916517716946074,2020-08-26 04:34:33.914724,2020-08-26 04:40:08.040493,0 days 00:05:34.125769000,20,39,COMPLETE
327,327,0.000472808888867912,2020-08-26 04:40:08.784833,2020-08-26 04:41:05.846195,0 days 00:00:57.061362000,2,35,COMPLETE
328,328,0.0019444654403510673,2020-08-26 04:41:10.600650,2020-08-26 04:41:35.292375,0 days 00:00:24.691725000,1,33,COMPLETE
329,329,0.0006434992682567004,2020-08-26 04:41:35.806173,2020-08-26 04:42:11.640511,0 days 00:00:35.834338000,2,34,COMPLETE
330,330,0.0006952622391291747,2020-08-26 04:42:12.326986,2020-08-26 04:43:31.011630,0 days 00:01:18.684644000,3,36,COMPLETE
331,331,0.0009346575458613968,2020-08-26 04:43:48.290692,2020-08-26 04:44:51.449168,0 days 00:01:03.158476000,2,35,COMPLETE
332,332,0.001439367582788738,2020-08-26 04:44:55.031222,2020-08-26 04:45:14.901350,0 days 00:00:19.870128000,1,37,COMPLETE
333,333,0.002014929882133091,2020-08-26 04:45:19.833913,2020-08-26 04:46:14.312035,0 days 00:00:54.478122000,3,17,COMPLETE
334,334,0.005266286639005752,2020-08-26 04:46:34.833350,2020-08-26 04:49:58.303738,0 days 00:03:23.470388000,14,33,COMPLETE
335,335,0.0005741570735671616,2020-08-26 04:49:58.872180,2020-08-26 04:50:38.792049,0 days 00:00:39.919869000,2,34,COMPLETE
336,336,0.0016120310766121534,2020-08-26 04:50:40.874300,2020-08-26 04:51:27.524798,0 days 00:00:46.650498000,1,37,COMPLETE
337,337,0.00046509707989406845,2020-08-26 04:51:28.918103,2020-08-26 04:52:20.089422,0 days 00:00:51.171319000,2,36,COMPLETE
338,338,0.0009881056613650191,2020-08-26 04:52:21.446352,2020-08-26 04:53:14.380596,0 days 00:00:52.934244000,3,38,COMPLETE
339,339,0.000700433708851518,2020-08-26 04:53:18.997781,2020-08-26 04:54:01.740028,0 days 00:00:42.742247000,2,34,COMPLETE
340,340,0.0004813625769519661,2020-08-26 04:54:02.469363,2020-08-26 04:54:43.202456,0 days 00:00:40.733093000,2,35,COMPLETE
341,341,0.0022886696968828593,2020-08-26 04:54:43.695844,2020-08-26 04:55:17.956840,0 days 00:00:34.260996000,1,35,COMPLETE
342,342,0.0005638151152225578,2020-08-26 04:55:18.599985,2020-08-26 04:56:11.404320,0 days 00:00:52.804335000,3,39,COMPLETE
343,343,0.004099256455240971,2020-08-26 04:56:11.640917,2020-08-26 04:57:12.904248,0 days 00:01:01.263331000,3,33,COMPLETE
344,344,0.0025348519986049946,2020-08-26 04:57:13.398946,2020-08-26 04:57:49.739306,0 days 00:00:36.340360000,2,36,COMPLETE
345,345,0.002689050308921529,2020-08-26 04:57:51.041057,2020-08-26 04:58:50.792981,0 days 00:00:59.751924000,2,33,COMPLETE
346,346,0.0005571996875628563,2020-08-26 04:58:51.277356,2020-08-26 05:00:05.683903,0 days 00:01:14.406547000,3,35,COMPLETE
347,347,0.0011295423277211578,2020-08-26 05:00:06.262344,2020-08-26 05:00:44.693923,0 days 00:00:38.431579000,2,36,COMPLETE
348,348,0.002078007863784923,2020-08-26 05:00:44.999596,2020-08-26 05:01:11.474917,0 days 00:00:26.475321000,1,34,COMPLETE
349,349,0.000728192622807424,2020-08-26 05:01:13.963201,2020-08-26 05:02:23.256524,0 days 00:01:09.293323000,4,37,COMPLETE
350,350,0.0019175388833484867,2020-08-26 05:02:23.810050,2020-08-26 05:03:16.462773,0 days 00:00:52.652723000,3,34,COMPLETE
351,351,0.0003343385708621012,2020-08-26 05:03:17.628006,2020-08-26 05:03:56.666142,0 days 00:00:39.038136000,2,33,COMPLETE
352,352,0.00040124591407551975,2020-08-26 05:03:57.397445,2020-08-26 05:04:38.343873,0 days 00:00:40.946428000,2,33,COMPLETE
353,353,0.003193877936444132,2020-08-26 05:04:40.329453,2020-08-26 05:05:22.498195,0 days 00:00:42.168742000,2,33,COMPLETE
354,354,0.0020777103917416387,2020-08-26 05:05:23.398019,2020-08-26 05:05:45.227188,0 days 00:00:21.829169000,1,32,COMPLETE
355,355,0.0012308351067751315,2020-08-26 05:05:45.934499,2020-08-26 05:06:43.447522,0 days 00:00:57.513023000,3,33,COMPLETE
356,356,0.0004658770371088783,2020-08-26 05:06:44.001765,2020-08-26 05:07:20.791392,0 days 00:00:36.789627000,2,32,COMPLETE
357,357,0.001317609047582725,2020-08-26 05:07:21.489345,2020-08-26 05:08:07.586052,0 days 00:00:46.096707000,3,34,COMPLETE
358,358,0.002813426863236713,2020-08-26 05:08:08.317892,2020-08-26 05:08:41.611169,0 days 00:00:33.293277000,2,23,COMPLETE
359,359,0.0006333367524465106,2020-08-26 05:08:43.178872,2020-08-26 05:09:38.192652,0 days 00:00:55.013780000,3,33,COMPLETE
360,360,0.000638077038557531,2020-08-26 05:09:38.760811,2020-08-26 05:10:36.988612,0 days 00:00:58.227801000,4,32,COMPLETE
361,361,0.0014148953603488619,2020-08-26 05:10:37.463605,2020-08-26 05:11:05.991387,0 days 00:00:28.527782000,1,34,COMPLETE
362,362,0.0004904174894637686,2020-08-26 05:11:06.416281,2020-08-26 05:11:53.726949,0 days 00:00:47.310668000,2,38,COMPLETE
363,363,0.0006758730129517804,2020-08-26 05:11:55.660798,2020-08-26 05:12:37.898450,0 days 00:00:42.237652000,2,33,COMPLETE
364,364,0.0004726211000425565,2020-08-26 05:12:38.792620,2020-08-26 05:13:38.330507,0 days 00:00:59.537887000,3,37,COMPLETE
365,365,0.0007035780577463978,2020-08-26 05:13:38.747882,2020-08-26 05:14:27.187122,0 days 00:00:48.439240000,2,35,COMPLETE
366,366,0.002548548335426307,2020-08-26 05:14:27.514737,2020-08-26 05:15:04.228693,0 days 00:00:36.713956000,1,36,COMPLETE
367,367,0.003167729892094838,2020-08-26 05:15:05.267079,2020-08-26 05:16:15.660510,0 days 00:01:10.393431000,4,34,COMPLETE
368,368,0.0007311277636498105,2020-08-26 05:16:18.335552,2020-08-26 05:17:04.165451,0 days 00:00:45.829899000,2,39,COMPLETE
369,369,0.0008286013527989956,2020-08-26 05:17:04.647904,2020-08-26 05:17:56.638948,0 days 00:00:51.991044000,3,32,COMPLETE
370,370,0.0011109580303927348,2020-08-26 05:17:57.255190,2020-08-26 05:18:30.317143,0 days 00:00:33.061953000,1,35,COMPLETE
371,371,0.0005038915016981707,2020-08-26 05:18:31.818676,2020-08-26 05:19:03.857549,0 days 00:00:32.038873000,2,36,COMPLETE
372,372,0.000633965391847604,2020-08-26 05:19:04.323796,2020-08-26 05:20:03.505078,0 days 00:00:59.181282000,3,33,COMPLETE
373,373,0.0024824180098940783,2020-08-26 05:20:04.418467,2020-08-26 05:20:58.509460,0 days 00:00:54.090993000,2,37,COMPLETE
374,374,0.0008277070602426713,2020-08-26 05:20:59.437202,2020-08-26 05:21:44.680831,0 days 00:00:45.243629000,3,32,COMPLETE
375,375,0.0006701779440210767,2020-08-26 05:21:45.859762,2020-08-26 05:22:31.246179,0 days 00:00:45.386417000,2,34,COMPLETE
376,376,0.0038482042648389503,2020-08-26 05:22:32.091738,2020-08-26 05:23:51.546953,0 days 00:01:19.455215000,3,35,COMPLETE
377,377,0.0014825865323075725,2020-08-26 05:23:52.145019,2020-08-26 05:25:00.765620,0 days 00:01:08.620601000,2,36,COMPLETE
378,378,0.0021952326480153277,2020-08-26 05:25:02.102636,2020-08-26 05:25:26.495568,0 days 00:00:24.392932000,1,33,COMPLETE
379,379,0.0005214908371054798,2020-08-26 05:25:27.339268,2020-08-26 05:26:23.815345,0 days 00:00:56.476077000,3,34,COMPLETE
380,380,0.00039256784512291823,2020-08-26 05:26:26.456854,2020-08-26 05:27:13.373478,0 days 00:00:46.916624000,2,38,COMPLETE
381,381,0.0016282219740790676,2020-08-26 05:27:14.982082,2020-08-26 05:28:30.614418,0 days 00:01:15.632336000,4,38,COMPLETE
382,382,0.0006901953051273313,2020-08-26 05:28:32.320959,2020-08-26 05:29:15.760493,0 days 00:00:43.439534000,2,38,COMPLETE
383,383,0.0019117389692683232,2020-08-26 05:29:16.622254,2020-08-26 05:30:58.219050,0 days 00:01:41.596796000,7,39,COMPLETE
384,384,0.002363294115702861,2020-08-26 05:30:58.744740,2020-08-26 05:31:18.452491,0 days 00:00:19.707751000,1,37,COMPLETE
385,385,0.005562061882358982,2020-08-26 05:31:19.077118,2020-08-26 05:31:47.207269,0 days 00:00:28.130151000,2,40,COMPLETE
386,386,0.00041575637222572716,2020-08-26 05:31:47.699011,2020-08-26 05:32:25.461907,0 days 00:00:37.762896000,3,37,COMPLETE
387,387,0.0005029226639300609,2020-08-26 05:32:26.227538,2020-08-26 05:32:53.942019,0 days 00:00:27.714481000,2,38,COMPLETE
388,388,0.001052864230462486,2020-08-26 05:32:54.633351,2020-08-26 05:33:15.151159,0 days 00:00:20.517808000,1,36,COMPLETE
389,389,0.0007939013826090668,2020-08-26 05:33:15.519230,2020-08-26 05:33:43.118945,0 days 00:00:27.599715000,3,32,COMPLETE
390,390,0.0005710777240868726,2020-08-26 05:33:43.699594,2020-08-26 05:34:12.964441,0 days 00:00:29.264847000,2,36,COMPLETE
391,391,0.0011694846635496347,2020-08-26 05:34:13.508303,2020-08-26 05:34:52.317143,0 days 00:00:38.808840000,3,37,COMPLETE
392,392,0.0007250009982207273,2020-08-26 05:34:53.004839,2020-08-26 05:35:24.197150,0 days 00:00:31.192311000,2,39,COMPLETE
